stage,generation,train_accuracy_percent,train_loss,test_accuracy_percent,test_loss
generation,176,30.000001192092896,65.07669830322266,29.039999842643738,64.27733612060547
generation,177,29.700002074241638,73.23826599121094,28.18000018596649,70.59373474121094
generation,178,32.55000114440918,63.34873962402344,29.20999825000763,67.63385772705078
generation,179,28.450000286102295,72.23301696777344,29.22999858856201,69.38069915771484
generation,180,29.6500027179718,65.21476745605469,29.649999737739563,63.659454345703125
generation,181,31.65000081062317,70.90644073486328,28.599998354911804,72.17725372314453
generation,182,30.100002884864807,67.11101531982422,28.88999879360199,67.23176574707031
generation,183,30.950000882148743,70.33367156982422,28.31999957561493,69.77780151367188
generation,184,31.65000081062317,67.27437591552734,29.350000619888306,67.57154083251953
generation,185,31.75000250339508,67.94525909423828,29.029998183250427,68.01229095458984
generation,186,31.850001215934753,65.87784576416016,29.179999232292175,69.10811614990234
generation,187,29.850000143051147,67.71031188964844,29.350000619888306,67.57154083251953
generation,188,30.950000882148743,60.833675384521484,29.989999532699585,61.92668151855469
generation,189,30.20000159740448,65.41410827636719,30.12000024318695,65.82199096679688
generation,190,31.850001215934753,67.9545669555664,30.050000548362732,67.39886474609375
generation,191,31.50000274181366,68.19993591308594,29.510000348091125,67.28949737548828
generation,192,32.350000739097595,64.49848937988281,30.480000376701355,65.24334716796875
generation,193,31.700000166893005,58.983516693115234,30.51999807357788,61.05793762207031
generation,194,30.85000216960907,66.51569366455078,29.749998450279236,64.81275177001953
generation,195,31.65000081062317,68.90259552001953,30.329999327659607,65.37379455566406
generation,196,31.050002574920654,67.66370391845703,29.979997873306274,67.34273529052734
generation,197,31.200000643730164,66.42705535888672,30.140000581741333,65.35554504394531
generation,198,32.100000977516174,67.32247924804688,30.959999561309814,67.28413391113281
generation,199,32.0000022649765,58.7159423828125,31.059998273849487,60.96211242675781
generation,200,32.8000009059906,57.62989044189453,31.059998273849487,60.96211242675781
generation,201,32.350000739097595,60.18256378173828,31.32999837398529,61.97353744506836
generation,202,31.90000057220459,64.9354248046875,30.879998207092285,63.8759765625
generation,203,32.45000243186951,65.090087890625,30.949997901916504,64.57283782958984
generation,204,34.65000092983246,60.79523849487305,31.32999837398529,61.97353744506836
generation,205,32.8000009059906,63.418434143066406,31.259998679161072,64.09759521484375
generation,206,33.45000147819519,62.47053146362305,31.450000405311584,65.12273406982422
generation,207,33.1000030040741,60.89535140991211,31.41999840736389,62.18502426147461
generation,208,33.95000100135803,61.43613815307617,31.309998035430908,62.033687591552734
generation,209,30.950000882148743,66.4003677368164,31.81000053882599,61.8648681640625
generation,210,31.400001049041748,65.94188690185547,31.25,64.59139251708984
generation,211,33.15000236034393,65.81340026855469,31.689998507499695,64.84473419189453
generation,212,32.350000739097595,68.90775299072266,31.81999921798706,67.58260345458984
